subject,bone,bucket,r2_95,r2_50,r2_5,rmse_95,rmse_50,rmse_5,m_95,m_50,m_5
14726R,mc1,1.2000000000000002,0.9645567358802565,0.980365393281174,0.9956113868796501,0.07044186948657787,0.05242942819291225,0.024787211155129767,-4.80556843064574,-2.600884177974333,-2.110385392871512
14726R,mc1,1.3,0.9698210503000932,0.9731722602660892,0.9948427727466191,0.07002913198258934,0.0660265681885754,0.02894908338228415,-4.902456736326581,-2.710310816675009,-2.1498475288161516
14726R,mc1,1.4000000000000001,0.9743033010490552,0.972943414377026,0.9940661700047697,0.0692583362311681,0.07106731069642207,0.033281350119494055,-4.979538738086452,-2.792251645154629,-2.1893717603096943
14726R,mc1,1.5,0.9777157823881946,0.9690757312947105,0.9922977969605962,0.06881421541010742,0.08106421590241891,0.04045637336531053,-5.052856664690565,-2.8902260975698177,-2.23717011699931
14726R,mc1,1.6,0.9792676746984679,0.9626780886788807,0.9892341062191153,0.07053905352616824,0.09464279537856328,0.050831235548748605,-5.148871797929004,-2.998080743400988,-2.2936722562481293
14726R,mc1,1.7000000000000002,0.9820649783234132,0.9568061017502337,0.9831676829094698,0.06948028498272853,0.1078255888563967,0.06731046488871059,-5.1959652777321335,-3.106600735372932,-2.363751870983238
14726R,mc1,1.8,0.984061623314902,0.9475237033033574,0.9771810433301071,0.06914848520054065,0.12547066991529515,0.0827386669034974,-5.2507404169854155,-3.2250275169705804,-2.4359966860365896
14726R,mc1,1.9000000000000001,0.984749872441176,0.9413094647276977,0.9681059441124023,0.07120861895381102,0.13969467770119412,0.1029794813670495,-5.328936800981173,-3.3396242982800595,-2.5174794712980697
14726R,mc1,2.0,0.9847385900782534,0.9359223759747435,0.9611078839794251,0.07480541627877248,0.15328120827179226,0.11941709484356659,-5.415762322169927,-3.453813181566114,-2.597285623731937
14726R,mc1,2.1,0.9853574121278965,0.9284118508445948,0.9490661986569932,0.07677005678336846,0.1697475479500379,0.14318119653278644,-5.486989962383978,-3.573502754052151,-2.6866263536013815
14726R,mc1,2.2,0.9859211742440391,0.9233205616856649,0.9372776284972091,0.07870631062769254,0.1836816617365687,0.1661259867125799,-5.5547365721900235,-3.6902435915203196,-2.7778879622218233
14726R,mc1,2.3000000000000003,0.9851713042507345,0.9141086056207988,0.9231103186491063,0.08429363388293117,0.20287013861097,0.19194523258984514,-5.64355762637037,-3.8146804016730784,-2.8728066679025717
14726R,mc1,2.4000000000000004,0.9842658581008111,0.9063332113062519,0.9027469299369573,0.09045304742007243,0.22069601292445068,0.2248812940926436,-5.734189655645517,-3.9391055711619956,-2.9709269541949626
14726R,mc1,2.5,0.9837124846494157,0.9007304187817131,0.8839992765237229,0.09571691274118511,0.2363030669189171,0.25544159206246236,-5.8194184054304525,-4.061939586078658,-3.0704135935651102
14726R,mc1,2.6,0.9834755684263297,0.8909528813670026,0.8612826106198261,0.10012403218688269,0.2572066328279367,0.2900951847652286,-5.898775101372602,-4.190348608056033,-3.1695948408200025
14726R,mc1,2.7,0.9793437891847487,0.8812312236905792,0.8415944979703764,0.11609555356236219,0.2783821591659504,0.32149586323050755,-6.018916431503767,-4.320187264224135,-3.2706265104909433
14726R,mc1,2.8000000000000003,0.97447177690259,0.8745602857491295,0.8234890823327627,0.13367780731365614,0.2963238093296072,0.3515076704242253,-6.146219970629226,-4.44922971047883,-3.3728707880953244
14726R,mc1,2.9000000000000004,0.9703885788287664,0.8684894509636346,0.8095718467944065,0.14894257179905068,0.3138842456273927,0.3777067973660569,-6.2713499058704985,-4.5787245443513935,-3.4777714620229334
14727R,tpm,0.5,0.9498970766163204,0.984462789523081,0.9877637039473441,0.038227415101695444,0.021287757958745532,0.018891584586859522,-4.00975533306234,-2.4604902301064966,-1.9141272368781883
14727R,tpm,0.6000000000000001,0.9176124661087518,0.9865064819199315,0.9918458095659531,0.05740645743860114,0.023232320659002874,0.018060111222300525,-4.51053848215329,-2.5695837808517896,-1.9468454565848685
14727R,tpm,0.7000000000000001,0.9089917361008077,0.9730908819625136,0.9937391610954962,0.06912260017322558,0.037586283361992975,0.018129921193608366,-4.976368186560199,-2.7668543437480047,-1.9850188150721912
14727R,tpm,0.8,0.9264196949075356,0.9750075841673969,0.9943183770926325,0.07003823008065635,0.04081863612992068,0.019462139155066508,-5.272940353972841,-2.8944832282710435,-2.0294854840260044
14727R,tpm,0.9,0.8987497265438487,0.9728299597892259,0.99580397030818,0.09139555547253121,0.047344781311025624,0.018605710133588662,-5.741165541956178,-3.038985469296412,-2.039341635586173
14727R,tpm,1.0,0.8676961906683175,0.9623326644066439,0.9944628464807569,0.11502339298233319,0.061373720429314396,0.02353115704601791,-6.227745693234698,-3.219582226075225,-2.092157356376979
14727R,tpm,1.1,0.8975290896706479,0.9632154884253571,0.9953302114134676,0.11050392216680684,0.06620791213526983,0.023589894868250277,-6.324996388809692,-3.3542507243851447,-2.1146200372335917
14727R,tpm,1.2000000000000002,0.8423419330359797,0.9516115409959442,0.9932826814738096,0.14856691884454906,0.08230664773010651,0.03066634301097421,-6.760942110558677,-3.537225591092709,-2.16928236572267
14727R,tpm,1.3,0.7510474379466251,0.9455946936691526,0.9937091907343243,0.20113376477775516,0.09402585962788512,0.03197274629543621,-7.090824712184632,-3.709235531284662,-2.2003113255142717
14727R,tpm,1.4000000000000001,0.7892963599742168,0.9455253135749045,0.9929122524373736,0.1983213204326412,0.10083951672179123,0.03637370219939462,-7.41780044829245,-3.8583017317166766,-2.243153941846024
14727R,tpm,1.5,0.7719205901159619,0.9356740825943967,0.9926985633703125,0.2201519352637128,0.11691559968067008,0.039389786541800066,-7.887831888081255,-4.039196017166483,-2.279815683264219
14727R,tpm,1.6,0.751255235942665,0.9346672006913246,0.9917046667806426,0.24433326292946775,0.12521929497518391,0.04461927803815026,-8.357176766546253,-4.195733556572986,-2.322953010060559
14727R,tpm,1.7000000000000002,0.747597601500755,0.9343998899636187,0.9910721517996046,0.26064978853379794,0.13288101049984224,0.04902121112953422,-8.849493867394962,-4.34649973438149,-2.3630372008730145
14727R,tpm,1.8,0.7133111452030658,0.9308554976030521,0.9900202367631034,0.29326891488713935,0.14402552106860939,0.05471680702553042,-9.278422901186785,-4.508178233673932,-2.406229538575828
14727R,tpm,1.9000000000000001,0.6872009775199174,0.9308378861301039,0.9852550118596723,0.3224991084865627,0.15164564900365776,0.07001934416044604,-9.729946797686013,-4.6553703748661865,-2.468976004217831
14727R,tpm,2.0,0.6582720997050584,0.9330528506946204,0.9829976863492402,0.35397772544066297,0.15667574183210084,0.07895683423203739,-10.162798249813715,-4.786965681099672,-2.5231481634636417
14727R,tpm,2.1,0.6396953426424465,0.9348612231385339,0.9787110394604187,0.38081836167182787,0.16192083771627472,0.0925678487228776,-10.636978283832185,-4.91573675385789,-2.586310121222407
14727R,tpm,2.2,0.609562508647643,0.929279825962985,0.97071528443789,0.41447858351793904,0.17639976353806863,0.11351332453649887,-11.040667615818705,-5.07432110306249,-2.660632403248629
14727R,tpm,2.3000000000000003,0.5848754006354917,0.9334869962383533,0.9641495249103242,0.4459976126940894,0.17852398803089684,0.1310662147432965,-11.464675536004071,-5.182173635695139,-2.7340125235983304
14727R,tpm,2.4000000000000004,0.5703879115223023,0.9301042074681515,0.9544220672512875,0.47265027875629423,0.19064577655054837,0.15394974838995465,-11.948368204163637,-5.330018773536343,-2.8143304444932387
14727R,tpm,2.5,0.5574626360211626,0.9278488722058513,0.9445359576925295,0.49892611400696973,0.20145721477328166,0.17663103860293614,-12.439841694060844,-5.473965730135228,-2.8966195124923018
14727R,tpm,2.6,0.550723240096506,0.9219404452164036,0.9344226377265797,0.5220739740127381,0.2176146362312259,0.19945826575804926,-12.973945208154804,-5.630113180984141,-2.980739962555459
14727R,tpm,2.7,0.5517103531456509,0.9102841747330364,0.9232792804600892,0.5408410067408561,0.24194953190013346,0.22374152386133275,-13.561028303405026,-5.797686661612552,-3.067139723154989
14727R,tpm,2.8000000000000003,0.5486915640441775,0.9002067044303702,0.907928398746046,0.5620639689297613,0.26430154539605183,0.2538702835657772,-14.12630874344694,-5.966092437786498,-3.1565313921448324
14727R,tpm,2.9000000000000004,0.5490501977279296,0.8795799246561575,0.8915816522696777,0.5812370946542895,0.3003576309087131,0.28499721432784836,-14.718461151062035,-6.136721918999181,-3.2470534836488745
14727R,mc1,0.5,0.9462202394432541,0.980993703219301,0.9912556040318635,0.03960525659015179,0.023544645309929748,0.01597012468342054,-4.0391383834637,-2.281354627899211,-1.9295127920963677
14727R,mc1,0.6000000000000001,0.9317638746058305,0.9801537570135397,0.9944345670981725,0.05224409072581086,0.028175338852592508,0.014920365815659592,-4.49222549060515,-2.4225213423052474,-1.944384521513467
14727R,mc1,0.7000000000000001,0.9367438435380727,0.9808201667002905,0.9943926930762365,0.05762766882541013,0.031732337579112146,0.017157610949592863,-4.85336121752902,-2.5418554349903832,-2.000786910027109
14727R,mc1,0.8,0.9199065385086864,0.9779972738634799,0.995438890452964,0.07307232102116978,0.03829945703402773,0.01743771687470564,-5.294953913777934,-2.6757382600122748,-2.032689341725539
14727R,mc1,0.9,0.9348610613748217,0.9748736259407318,0.9961738428802058,0.07330731502774594,0.04552939555814014,0.01776676567029133,-5.544308858962503,-2.809734726833326,-2.05983791204742
14727R,mc1,1.0,0.9211535053647285,0.9641917066902573,0.996351763075841,0.08879554866955407,0.059840031174576466,0.019100358436844805,-5.948026058105548,-2.9753133698774645,-2.0915124142518247
14727R,mc1,1.1,0.9167533099494347,0.9622351779044416,0.9961273166954101,0.09960035423812008,0.06708433473164496,0.02148242910994112,-6.32503905349858,-3.1132862589454797,-2.126785418468796
14727R,mc1,1.2000000000000002,0.9177895259671601,0.9636237406556676,0.996528328660532,0.10728218102088345,0.0713629897650496,0.022046178524305484,-6.669716544423412,-3.229067783659691,-2.148946055105438
14727R,mc1,1.3,0.9180108931617315,0.9589831620523661,0.9963024015027234,0.11542629622931969,0.08164089763403243,0.024512440837408656,-7.0085973683884495,-3.370524371157139,-2.1796450399172325
14727R,mc1,1.4000000000000001,0.9282668619493859,0.9565753120202402,0.9956213653286886,0.115715970243731,0.09003300370542924,0.028589248654778337,-7.229640336056487,-3.503421965255358,-2.2155610373352586
14727R,mc1,1.5,0.9302605363661407,0.9567263573720408,0.9949934431229204,0.1217359274092701,0.09589394693327216,0.03261737782807561,-7.515405505451655,-3.621915296526622,-2.250956573678189
14727R,mc1,1.6,0.9290228162695396,0.948523431849504,0.9931004670521248,0.13051637481676603,0.11115024226747786,0.04069260261386546,-7.81719245544035,-3.7717285337521425,-2.297533870583573
14727R,mc1,1.7000000000000002,0.9313652337605496,0.9502749176321019,0.9926067259990092,0.1359197971088785,0.1156906853238091,0.04460967292639791,-8.082875943981898,-3.8830393613710132,-2.333680972769337
14727R,mc1,1.8,0.9163051993038479,0.947987554081615,0.9895275871266639,0.1584564300015803,0.12491490613820047,0.05605108261221128,-8.434746095802481,-4.011465302883433,-2.387591107034092
14727R,mc1,1.9000000000000001,0.9022396190169739,0.9441384506229548,0.9875312510750035,0.18029233671139763,0.13628633522062092,0.06438834535505009,-8.792090349381047,-4.14578158324291,-2.4372433767915744
14727R,mc1,2.0,0.8981155360471439,0.9425249795165694,0.9841158619359472,0.1932812375341018,0.14516946709710693,0.07631634134849116,-9.127451020999173,-4.2717283996467454,-2.494540587492442
14727R,mc1,2.1,0.8781930241532316,0.9438874572118077,0.9786971617912694,0.22142110960412942,0.15028405927525165,0.0925980149841993,-9.493815223913197,-4.380639047191542,-2.5601474554098784
14727R,mc1,2.2,0.8430744805474478,0.9415093914445102,0.9725312488402331,0.2627683933792697,0.1604240248978168,0.1099374845550745,-9.841814717861633,-4.505905005216033,-2.629471218710918
14727R,mc1,2.3000000000000003,0.815512830840464,0.9400740862150112,0.9662925445515201,0.2973215462911231,0.16945353450225575,0.1270885088002177,-10.20531977230208,-4.626914594620708,-2.7006298004991924
14727R,mc1,2.4000000000000004,0.7839943656406663,0.9395571202976486,0.957712027933846,0.3351461321078519,0.17728592004223837,0.14828939771406516,-10.553712447525829,-4.7426813613446805,-2.777682415657261
14727R,mc1,2.5,0.755973293745864,0.9411974853789974,0.9519400525820207,0.3704929449638028,0.1818692235489937,0.1644193432130572,-10.908511430658477,-4.843594830701318,-2.8515624383204803
14727R,mc1,2.6,0.7579039973337228,0.9408289573729038,0.9450764478935023,0.38323827438145425,0.18946529812546614,0.18253845698356902,-11.323575236721254,-4.954087610661545,-2.9284839489847156
14727R,mc1,2.7,0.7384417031908925,0.9394888498125261,0.9336167648473276,0.4131183712544661,0.19870461871161074,0.20812270644290284,-11.702915936437508,-5.068446599591452,-3.011836746072694
14727R,mc1,2.8000000000000003,0.7200442739244468,0.9379245763844082,0.9258540083222886,0.44268386942928867,0.2084533437748459,0.22782053062531038,-12.08439561736082,-5.183421853648558,-3.0933065206777353
14727R,mc1,2.9000000000000004,0.6980590724911392,0.9336300205486251,0.9152275642397345,0.4756091653785222,0.22298469963726514,0.2520092917408645,-12.445421375412035,-5.308871000244594,-3.1782451686787616
14818R,tpm,0.5,0.9257140083281474,0.9758167175479155,0.9915735596971826,0.046547553717630516,0.026558345923377774,0.01567709078556528,-6.1265792739330145,-2.388086080772274,-1.9022527942166714
14818R,tpm,0.6000000000000001,0.9535183538834886,0.9592336435992792,0.9926725368628824,0.04311920505598923,0.040381360254811004,0.017120120486862966,-6.0895027095652425,-2.624134829205763,-1.9655953515858218
14818R,tpm,0.7000000000000001,0.9689776438231,0.9715370466740832,0.9940722846727704,0.040356829648613736,0.03865624205235966,0.017641004922610188,-6.062939100710372,-2.6894886205297217,-2.008669268354395
14818R,tpm,0.8,0.9705833726127209,0.9710214330489052,0.9937263655129193,0.044284404619293206,0.04395343517185322,0.020450973060925432,-6.371550164003227,-2.83554020932387,-2.0652333241511016
14818R,tpm,0.9,0.9756842486354788,0.9700262615924823,0.9922953843740214,0.04478894380952743,0.04972759212570239,0.025211719281779024,-6.136444164856831,-2.977003525864422,-2.129878468026133
14818R,tpm,1.0,0.9775333417410823,0.9746882975796648,0.9918792024963449,0.04739900659182435,0.05031073684645778,0.02849701300777948,-6.344927311182287,-3.0621659113133344,-2.184707874850987
14818R,tpm,1.1,0.9827118529214992,0.9712192668926518,0.9878225491106697,0.04538910508247527,0.05856367499248708,0.03809391330617672,-6.336128979163559,-3.197843620552198,-2.264211407609686
14818R,tpm,1.2000000000000002,0.9787110801198549,0.975418557883209,0.9824726043045431,0.05459348663732975,0.058663463044306925,0.049536202896103866,-6.580493450245995,-3.267368228122882,-2.3522382831114097
14818R,tpm,1.3,0.9784665806793793,0.9722039550273681,0.9775949145268367,0.05915387256639232,0.0672075688301005,0.060339260762700464,-6.774922423539544,-3.390287571978308,-2.441183665096541
14818R,tpm,1.4000000000000001,0.9728926445234476,0.9706422259779076,0.9721055642848798,0.07113395594901595,0.07402781786232243,0.0721592775288737,-6.384819148607466,-3.503818971943097,-2.5343395861995948
14818R,tpm,1.5,0.972305201413738,0.9718162911686253,0.9637314394482847,0.07671469676392301,0.07738887598787712,0.08778991466700158,-6.571230721760721,-3.59470705752917,-2.6377118031177766
14818R,tpm,1.6,0.9694921430125268,0.9709381979620377,0.9565513436106325,0.08556801783957274,0.0835154625749685,0.10211600037921689,-6.780161971056047,-3.6970518228393523,-2.741102653855894
14818R,tpm,1.7000000000000002,0.9736724846332953,0.9722695496427416,0.9478068825666138,0.08418128980285014,0.08639509759140691,0.11852699035446135,-6.851928963030494,-3.778430267879025,-2.84990029411026
14818R,tpm,1.8,0.9765461381103138,0.9726430832768138,0.9370634320440883,0.08388181308785576,0.0905929082045385,0.1374080433845615,-6.941089341552895,-3.8638217100363907,-2.9642723282054146
14818R,tpm,1.9000000000000001,0.9797998729361834,0.9725527039954185,0.9279682058830757,0.08195451329072097,0.09553128242373503,0.15475972196885518,-6.968905160382658,-3.9501363873269204,-3.0787942377233644
14818R,tpm,2.0,0.9778170912446325,0.9616450902984629,0.9197635980418775,0.09018721201091379,0.11858948895481264,0.17152263422449995,-7.1290895270283094,-4.084364379198674,-3.193989329649307
14818R,tpm,2.1,0.9757472340407529,0.9493606519807496,0.9112548192976411,0.09880150959675066,0.14276672433640963,0.18899718313429814,-7.291145773752523,-4.225103695851228,-3.3111684218807063
14818R,tpm,2.2,0.9706432291610815,0.9485345152316633,0.9054647471514154,0.11365288896074768,0.1504819367833497,0.2039497763013659,-7.483831901763508,-4.3347592232353005,-3.42630295381443
14818R,tpm,2.3000000000000003,0.9683655423881031,0.9390872992459075,0.8973504549085561,0.12311855102177185,0.17084301501086552,0.22177971132706625,-7.6550764247025445,-4.472346538433374,-3.545226983109733
14818R,tpm,2.4000000000000004,0.9634477632937103,0.9138508407997744,0.8939780849226023,0.13786646832087399,0.21165434742550696,0.2348007577505804,-7.850206251920095,-4.622337007424888,-3.6592831481966193
14818R,tpm,2.5,0.9595224051059125,0.909896825841634,0.8891747087126227,0.15089283325567304,0.2251289307576449,0.24967824564657173,-8.041249377518598,-4.760011311657654,-3.7757310181887886
14818R,tpm,2.6,0.9580185652718295,0.9072927793098098,0.88558537369866,0.15958927616987192,0.2371547607619311,0.263460699073214,-8.213217003189422,-4.894806937565734,-3.891076763995335
14818R,tpm,2.7,0.9557140300792003,0.8912805647452096,0.8828867482787691,0.1699899860971863,0.26634457288210456,0.2764351583067956,-8.392561610548702,-5.04571491928358,-4.005347867916674
14818R,tpm,2.8000000000000003,0.9492825398249803,0.8839797830224165,0.8774385730152733,0.18842033362276553,0.28498096758258923,0.29290441937483425,-8.60024735848499,-5.1943664891885515,-4.123414661148481
14818R,tpm,2.9000000000000004,0.9501657581978714,0.8782636840010674,0.8730184762175597,0.19322047721905888,0.30199468549827113,0.3084320425966549,-8.75122721406972,-5.342477970353366,-4.241092100296355
14818R,mc1,0.5,0.9478390540978855,0.9866618443526709,0.9841507878636074,0.0390046269325191,0.01972383177057056,0.02150043458424637,-4.3057097885325035,-2.3601434101364993,-1.8557402887593688
14818R,mc1,0.6000000000000001,0.9492769260144029,0.9809788022981772,0.985011161401959,0.0450435673478898,0.027583471646493437,0.024485782485385684,-4.689514633347482,-2.5247249663195896,-1.949767674153323
14818R,mc1,0.7000000000000001,0.9600364194875781,0.9871057215393501,0.9876333068045163,0.04580489031645147,0.02601825549847896,0.025480411942566276,-4.9303023271281115,-2.550680666307871,-2.013037226360511
14818R,mc1,0.8,0.9610247407390039,0.9769450181746416,0.9897972888982706,0.0509740190430354,0.039204576115005364,0.026080274924074075,-5.222955708192149,-2.7131221577790705,-2.0622244973196056
14818R,mc1,0.9,0.971097620533347,0.9808624306058135,0.9908593990254133,0.048830792600559426,0.039734738894579076,0.027460873627825396,-5.2980375560838775,-2.789014378161669,-2.1114507295074496
