sub,bone,fel,b2b_rmsd,f2b_rmsd,f2f_rmsd,f2f_d_mean,f2f_d_median,f2f_d_std,f2f_d_max,f2f_d_99,f2f_d_95,b2b_d_mean,b2b_d_median,b2b_d_std,b2b_d_max,b2b_d_99,b2b_d_95,f2b_d_mean,f2b_d_median,f2b_d_std,f2b_d_max,f2b_d_99,f2b_d_95,field_points,field_cells,field_A,smooth_points,smooth_cells,smooth_A,smooth_V,remesh_points,remesh_cells,remesh_A,remesh_V
15441R,tpm,0.6,0.010329399864287162,0.4017142281134202,0.023082696508820503,0.006796006142218734,0.0027821227199771458,0.02205958246733694,0.388459425872825,0.12511560883618997,0.015876869462698784,0.006171081668537552,0.003090626878028217,0.008283372054699428,0.11078760765260483,0.03893762250783321,0.023731810153448687,0.3838244266368355,0.3747702470688526,0.11854590075437244,0.6808728496957057,0.6116899235925733,0.5609697282435882,555,1014,122.50267905722673,6308,12612,866.352382958757,1677.1970962721455,3429,6854,861.9921183344402,1673.0999179584785
15441R,tpm,0.424,0.0043869609119099665,0.40080441973222425,0.011117579839741548,0.0031314466414476463,0.001336948303874464,0.010667456277144705,0.23279445818354344,0.04486418399863938,0.008146992502357587,0.002511265405361137,0.0012278533945301834,0.003597078273607942,0.047895110674813675,0.017205327493327184,0.009244165071027106,0.38228576504743605,0.3718058016916084,0.12042332298596266,0.6671728390056414,0.6130569171567818,0.5639119385574776,1018,1900,124.18593064905149,6308,12612,866.352382958757,1677.1970962721455,4804,9604,863.0818774026322,1674.5425673164195
15441R,tpm,0.3,0.0030113509070379724,0.4009805043163367,0.007353345198016212,0.0019278855135102433,0.0007839463876075183,0.007096121690612798,0.19429451293940442,0.01894423442927755,0.005105744117564848,0.0017463248489211994,0.0008705511609839796,0.0024532802137869963,0.03306823695519802,0.011872210324197354,0.00653593157491041,0.38222382903743185,0.3716737588357202,0.12120358640629324,0.6832042740186902,0.6182587128296533,0.5656251809154721,2166,4130,124.6795865883802,6308,12612,866.352382958757,1677.1970962721455,7582,15160,863.3503163907246,1674.8694922392228
15441R,tpm,0.212,0.0016721823939748308,0.3996987298313954,0.0040591372421582275,0.0009860044023151928,0.0003854151009405767,0.003937561487683839,0.13537973740111028,0.008961837150558979,0.0027333078712517807,0.0008665456121031445,0.0003556038270164851,0.0014301372874183035,0.028168884229193985,0.006869949187288674,0.0033703831169735205,0.3807118143457445,0.3679732395922815,0.12172751967571732,0.6859322446861617,0.6217889527854293,0.5656270416487681,3948,7632,126.22206659270616,6308,12612,866.352382958757,1677.1970962721455,12019,24034,863.5799159361876,1675.0778809376518
15441R,tpm,0.15,0.0011408613960718428,0.40168160773402445,0.002615572752032193,0.0006396198439986544,0.0002593900181488965,0.0025361599469150994,0.12561887494682866,0.005501816959919782,0.0019203261217383067,0.00058037264510452,0.0002295648960360331,0.0009822078791484911,0.01767504737659515,0.004812803281231474,0.002358178922224991,0.38293400247447784,0.3740483454751806,0.12128340257705207,0.6890609131401695,0.6173546492877281,0.5646422009363444,8533,16676,126.56328983278085,6308,12612,866.352382958757,1677.1970962721455,21891,43778,863.6504887041532,1675.1573687892876
15441R,tpm,0.106,0.0006624016528375629,0.40129927341852767,,,,,,,,0.00032216806127092573,0.00014530343404077817,0.0005787777552557356,0.011528593274614723,0.0028821333315371066,0.001267569309938625,0.38268630767903167,0.3726543664283365,0.12079857930136326,0.6843391218382444,0.6199077563807333,0.5652904504495811,15593,30658,126.95881444154452,6308,12612,866.352382958757,1677.1970962721455,37698,75392,863.7730513166435,1675.2448878710377
15441R,mc1,0.6,0.007822668115610247,0.4071235870535028,0.02743177996074758,0.007843516077701968,0.0025246448719634406,0.0262865328134713,0.46702925876588147,0.14600945818038583,0.021046754328069312,0.005047738591726676,0.002938660678932065,0.0059761585953334905,0.06028742658718209,0.02811117748630426,0.017258641112175864,0.3858673197404316,0.36579772294894614,0.12983076173098063,0.7329973751577759,0.6570228972064343,0.5881189100705686,515,932,113.77730302839599,13576,27148,1851.3004371345833,4415.732835964122,7389,14774,1846.7104736848821,4409.128418798972
15441R,mc1,0.424,0.0033847815653168414,0.40657252057564325,0.013892431524706811,0.003808882980273509,0.001307731227129783,0.013360092219414145,0.257721219458025,0.060166599614760154,0.010762782008569326,0.0019938053817219305,0.0010288726727867466,0.0027352305834655683,0.049665230755056314,0.013062191732914603,0.007247237456670999,0.38525009981545877,0.3664289868741677,0.12993681187181305,0.704749381527839,0.6545682244318095,0.5885541318818802,927,1723,113.01676311852027,13576,27148,1851.3004371345833,4415.732835964122,8653,17302,1847.5031774928682,4410.4679113608845
15441R,mc1,0.3,0.002379174751421172,0.4036192283249564,0.008104177471448343,0.002131526418603866,0.000826862969018996,0.007818841833387132,0.31609924492529495,0.022649423708700638,0.006504656346022819,0.0013854128583331291,0.0006953719077534891,0.0019341932968980184,0.024186669148828034,0.00953335391726125,0.005211099725016732,0.3819965535548797,0.3593966425152826,0.13033462527596873,0.7028145621662955,0.6565934426905381,0.5849303367821705,1899,3620,114.48645608147454,13576,27148,1851.3004371345833,4415.732835964122,11043,22082,1847.702036035495,4410.7764073375565
15441R,mc1,0.212,0.0013541979461408227,0.40844180908186944,0.004988137741735729,0.0012118680445802087,0.00042250043765083053,0.004838687215873099,0.22158545471137353,0.012661635804710051,0.003958564571613514,0.0007039192352933279,0.0003010736877033518,0.0011568706874651457,0.02564491079162453,0.005893973098903134,0.002743067174306343,0.3861913218144521,0.3670218364283973,0.13296982500280496,0.7136069291569993,0.6681170866016052,0.593800516237552,3647,7032,116.1727568657866,13576,27148,1851.3004371345833,4415.732835964122,15279,30554,1847.8710592864,4410.999855561514
15441R,mc1,0.15,0.000926148612003064,0.4065706982197725,0.0036336351739212585,0.0008238519609014897,0.0002809925771127239,0.003539007279404289,0.1313053500345053,0.007774759495799488,0.002340021488271729,0.00047672521212773394,0.00019484465723259306,0.0007940304299187588,0.013527407457391285,0.003968651059725208,0.0019157880966926423,0.3847348405820076,0.36491651091735466,0.13144898285361709,0.7180118866027745,0.668793811478492,0.5916763499522549,7396,14429,116.00113919789146,13576,27148,1851.3004371345833,4415.732835964122,23692,47380,1847.9533970799964,4411.075204145736
15441R,mc1,0.106,0.0005354415240118094,0.40746227314265177,,,,,,,,0.0002653207128692083,0.0001263791401231645,0.0004650833742015126,0.0094050862958116,0.002359527718982003,0.0009930283884951143,0.3853837291726682,0.36501671638271593,0.13230602905213523,0.7201118799494755,0.6687694766801422,0.5928003539907273,14291,28069,116.54052469253404,13576,27148,1851.3004371345833,4415.732835964122,39102,78200,1848.031567704499,4411.124847706129
15737R,tpm,0.6,0.008954639855824087,0.4559421335518115,0.020696968766855884,0.007581987740423557,0.00369341302879309,0.019258192491515783,0.441539626407805,0.09843609790263026,0.019847783344731317,0.0056771058929195985,0.0031256587466537977,0.006925030225788968,0.06335695165563773,0.031861644658833184,0.020851992646887203,0.4165510963401948,0.3738039687273351,0.18538719827852113,0.8745486021037067,0.8171617466532993,0.77392960542405,500,904,109.88954064273204,8514,17024,1160.561460617635,2564.425935164641,4627,9250,1155.7068591720536,2559.7204239357375
15737R,tpm,0.424,0.003512784868036867,0.4541199506830791,0.017368412539000504,0.004117306589155839,0.00160899944409882,0.01687333815745432,0.7151449521298138,0.05048022087460667,0.01012160871500659,0.002035613906728666,0.0010061885919285477,0.0028628540919581717,0.051445434603160645,0.013669365913369416,0.007628287953284579,0.41400344931989946,0.3682904809731391,0.18661745245187425,0.8517302680892832,0.8128949333309309,0.7715369296940693,924,1719,111.17532828996417,8514,17024,1160.561460617635,2564.425935164641,5986,11968,1156.4578894990775,2560.8000412570236
15737R,tpm,0.3,0.002728249348314375,0.4524369152837405,0.008820833068553269,0.0024344475261639585,0.0010192502511224397,0.008478240458116123,0.29849129108270167,0.023993625674353522,0.006496301607028798,0.0016337546274165099,0.0008398359233855466,0.002184992064967961,0.02549770918342263,0.010581729549283868,0.006041433666566969,0.4119546682943908,0.3676697092788589,0.1870628599747289,0.8528866539589789,0.8145025163727707,0.7742786739665523,1925,3651,111.95877736776323,8514,17024,1160.561460617635,2564.425935164641,8702,17400,1156.6319335313979,2561.0139973851287
15737R,tpm,0.212,0.0013494417767394838,0.4545530514509744,0.0052027711011556075,0.0012362906195816595,0.0004863375855615414,0.005053752332174019,0.3561168374549599,0.011201835600619593,0.003499671709568932,0.0007265067178835746,0.00031391848965016574,0.0011371812070553448,0.02136886534257034,0.005430469205075305,0.0028216111359034464,0.41357721720143825,0.3665060748383576,0.18860636785460497,0.8581229391181217,0.8160977587982815,0.7737264439146275,3537,6815,112.3711519487131,8514,17024,1160.561460617635,2564.425935164641,13169,26334,1156.8585072193428,2561.267813544837
15737R,tpm,0.15,0.0010088710305485465,0.4560570666778426,0.0037129226905974052,0.0008659918263136618,0.000344697246260069,0.0036105197774158504,0.2945166791633302,0.007538628706303471,0.0027579578361111062,0.0005446625195745489,0.0002309481713883715,0.0008492134572949197,0.011705790739804671,0.0042903497720689476,0.0021881822003377593,0.4153255034346445,0.368757593290561,0.18839526072477855,0.8659590723628506,0.818823785684224,0.7740524494073282,7638,14885,113.1127938304688,8514,17024,1160.561460617635,2564.425935164641,22732,45460,1156.927284514276,2561.3354084653574
15737R,tpm,0.106,0.0005371074434272517,0.4550489709856869,,,,,,,,0.0002834765205674615,0.00014885072568749657,0.00045620770277574665,0.010284497362248207,0.002281464694697106,0.001044059727475624,0.4143705090747788,0.36898393922026584,0.18806022228063332,0.8634521062782602,0.8193684945482779,0.7739342614728533,13982,27441,113.59485013338465,8514,17024,1160.561460617635,2564.425935164641,38431,76858,1157.0154650898899,2561.387555111403
15737R,mc1,0.6,0.00795386551856465,0.5119584244911464,0.02252218787343907,0.007642787763806504,0.003374935121290674,0.021185767434858137,0.4301347984249235,0.11343352968777311,0.01988875365640292,0.005018441028140063,0.002907492433562206,0.006170836761290338,0.07653405826471209,0.029269439625779013,0.017655690731488406,0.4645754005658651,0.40044105447136624,0.21510724208292675,0.9042339797245359,0.8670135193633159,0.8034387257227442,544,983,123.45096041017953,18388,36772,2574.6782470893913,7686.734117439909,10283,20562,2569.8873418150106,7679.259592206708
15737R,mc1,0.424,0.003524892309668336,0.5064087436320123,0.01505560167706599,0.004144432952872637,0.0014921137819628302,0.014473935793612449,0.2879315138662933,0.0695717980345977,0.010867684220689913,0.001987563583189199,0.0009670187682354718,0.002911092028352777,0.043799576833149945,0.01446999666206816,0.007424675763038382,0.4581471456955984,0.39430807465539364,0.21575682727999465,0.886184331222073,0.8708106893214687,0.7972051273174057,1001,1859,123.03965258994279,18388,36772,2574.6782470893913,7686.734117439909,11668,23332,2570.5054570044454,7680.350351972285
15737R,mc1,0.3,0.0024518308668942846,0.5094948279379197,0.007831787886565062,0.002325056141619017,0.0010192837654206116,0.007478704128287663,0.23882250503687116,0.020224251860101253,0.0066431406166015715,0.0014459332832386658,0.000755784741260369,0.0019800887708075698,0.03425487453373738,0.009801298334358652,0.005228126607697516,0.4610529484832786,0.3973548552552346,0.21682979128884852,0.8956058485302516,0.872718904138772,0.8054000152631944,2062,3925,125.11948762715201,18388,36772,2574.6782470893913,7686.734117439909,14345,28686,2570.699886467121,7680.642854737716
15737R,mc1,0.212,0.0013268566971681892,0.5085560033835186,0.004506091146588408,0.0012476442953981703,0.00047815245062601483,0.004329923917752231,0.1256192677757246,0.010285499760805856,0.0038352555020891082,0.0006840262275552843,0.0002956434408903163,0.0011369506650847092,0.02302936063013023,0.005568139514291385,0.002630995947788751,0.46057119852434436,0.3927718420545775,0.21564642280192445,0.8936333972886276,0.8725858499132698,0.7997777914084342,3921,7559,125.22909408510286,18388,36772,2574.6782470893913,7686.734117439909,19034,38064,2570.8948883288185,7680.888279619857
15737R,mc1,0.15,0.0009358311319104911,0.5113531129578943,0.0036273377636746604,0.0009260924919801399,0.00036834658864882036,0.003507125881413198,0.14262048746261705,0.007688649823353297,0.002758987297900761,0.0004997555634301665,0.00022608177399453458,0.0007912169640961118,0.011893715660724691,0.004039869200032099,0.0019197685952810364,0.46280273171008196,0.3962475691484397,0.21747560243258307,0.9054332610856184,0.8747485137280112,0.8069890209218388,8035,15678,125.7463649100975,18388,36772,2574.6782470893913,7686.734117439909,28519,57034,2570.9454452480095,7680.951915423227
15737R,mc1,0.106,0.0005304097223800587,0.5097168030260826,,,,,,,,0.0002755919844267686,0.00014729643876228518,0.00045319259891905416,0.008382660576480275,0.0023243326688730105,0.0009794941570513524,0.46117153491376495,0.3943840823661454,0.21709913558651564,0.8958406350093472,0.8736572232669436,0.8044133279379262,15522,30473,126.18332601091193,18388,36772,2574.6782470893913,7686.734117439909,45476,90948,2571.030667822854,7681.014048562219
22306R,tpm,0.6,0.008256681985937982,0.39023315011111404,0.02310257400299236,0.007193140794147544,0.0031151099141628474,0.021954217159336587,0.5848158436448785,0.11469845164071701,0.016925115304057842,0.005170704571898148,0.0029331073971268287,0.006437127592883674,0.061492436194779,0.0319193388248059,0.01825337403807646,0.377123250802657,0.34843131283708895,0.10029937761362016,0.7093812091012515,0.6597529866891808,0.6004129501589611,527,956,119.29907255973013,7418,14832,987.9323968236718,2036.6725321831502,3900,7796,983.3888495896858,2032.1348066105443
22306R,tpm,0.424,0.0034363083066083953,0.3849199154141545,0.011630240790801237,0.0034848347122581422,0.001475942982013005,0.011095874363035016,0.26411275931727346,0.04534355255829277,0.009573244551347216,0.0020305565551143423,0.001085875863672664,0.0027721931488530935,0.04236135981631573,0.013592346378913735,0.007202234229890423,0.3720391167239635,0.34608358298110303,0.09874328792223233,0.7243256410796003,0.6596181454465178,0.5974883728320873,978,1813,119.8247166408144,7418,14832,987.9323968236718,2036.6725321831502,5330,10656,984.2415201138,2033.4468182171906
22306R,tpm,0.3,0.002428712230181124,0.38759919062042275,0.007724593774164942,0.002091152389206229,0.0008920857687173798,0.007436156982002522,0.19401803766807962,0.019086541083287153,0.005694366754406068,0.0014601037703196188,0.0007805077434372036,0.0019408091294431306,0.02650397197312988,0.009348884477412415,0.005239246607968752,0.374061499346131,0.3472548075923676,0.10154372100987456,0.7234675309406206,0.6642678345918773,0.602706350831752,2033,3871,120.90075599816569,7418,14832,987.9323968236718,2036.6725321831502,8064,16124,984.457964048463,2033.790599023164
22306R,tpm,0.212,0.0013121350920382673,0.3891638040149412,0.004547236952733812,0.0011147976530340572,0.0004196045083138066,0.004408467998874171,0.14907824266601352,0.00905734349325428,0.003271846625355674,0.0007006534107698336,0.00029736214330374486,0.0011094067323280813,0.020038850320703194,0.0053045502135427615,0.0027266353122371383,0.3755960849337209,0.347505409583285,0.10186288498683287,0.714928516813447,0.6643766469596102,0.6042850477224531,3754,7234,120.93612280824622,7418,14832,987.9323968236718,2036.6725321831502,12698,25392,984.6651007696603,2034.0285749728635
22306R,tpm,0.15,0.0009328142324409159,0.38922540557014806,0.00280517912063073,0.0007259423027961534,0.00029262669315849906,0.0027096194699318225,0.09492786310465674,0.006234863548632131,0.0021787370793949212,0.0004951252312858888,0.00020729108685754743,0.0007905652392993448,0.012358515558063205,0.0038836233697178537,0.0019746721208066106,0.3753746271852343,0.3462159395771217,0.1029092105051468,0.7214373425505548,0.66873121585371,0.6061476745029879,7972,15555,122.0419465961373,7418,14832,987.9323968236718,2036.6725321831502,22222,44440,984.7411061944732,2034.086909571318
